OT,overtime,schedule_day
9,151.0,0
9,98.0,2
7,76.0,3
MRI,120.0,4
MRI,131.0,7
MRI,40.0,8
7,436.0,9
6,10.0,11
4,35.0,11
8,79.0,14
4,106.0,17
10,287.0,17
3,138.0,21
5,75.0,24
10,20.0,0
9,59.0,0
7,33.0,4
MRI,284.0,4
MRI,84.0,7
7,52.0,9
4,473.0,11
3,172.0,21
MRI,254.0,25
8,475.0,2
MRI,112.0,4
8,133.0,9
3,88.0,14
3,84.0,21
MRI,143.0,1
9,385.0,2
8,444.0,0
4,457.0,3
MRI,327.0,4
6,32.0,7
10,151.0,7
9,161.0,7
MRI,339.0,7
8,25.0,9
7,81.0,9
3,133.0,10
4,4.0,9
MRI,88.0,11
8,207.0,11
3,10.0,14
MRI,48.0,18
MRI,441.0,21
MRI,344.0,22
7,87.0,23
10,123.0,23
MRI,124.0,25
9,16.0,0
MRI,222.0,1
8,155.0,0
MRI,225.0,4
MRI,95.0,7
4,458.0,9
MRI,27.0,11
3,115.0,14
MRI,8.0,15
MRI,49.0,18
MRI,417.0,21
8,286.0,21
4,113.0,23
9,38.0,0
8,95.0,2
MRI,177.0,4
3,83.0,4
MRI,171.0,7
9,1.0,9
7,407.0,9
2,426.0,8
9,44.0,14
8,41.0,14
MRI,286.0,21
3,300.0,21
4,478.0,23
MRI,221.0,25
MRI,438.0,7
8,3.0,9
8,2.0,11
4,100.0,9
MRI,60.0,18
MRI,121.0,21
3,224.0,21
MRI,394.0,22
9,76.0,23
4,440.0,23
MRI,3.0,25
8,241.0,21
9,348.0,2
MRI,38.0,4
3,493.0,4
MRI,290.0,7
5,284.0,8
3,470.0,14
MRI,39.0,21
MRI,149.0,22
9,43.0,23
7,260.0,23
10,339.0,23
4,28.0,23
MRI,24.0,25
MRI,121.0,4
5,272.0,7
7,24.0,10
MRI,158.0,11
3,310.0,10
4,476.0,9
10,395.0,14
4,38.0,17
MRI,260.0,18
MRI,86.0,21
3,100.0,21
MRI,277.0,22
9,6.0,23
7,137.0,23
9,164.0,0
MRI,238.0,1
MRI,104.0,4
MRI,8.0,7
4,242.0,9
3,373.0,10
9,64.0,14
3,297.0,14
MRI,218.0,15
MRI,38.0,18
MRI,127.0,21
5,27.0,23
4,224.0,24
8,331.0,21
7,28.0,25
MRI,182.0,25
MRI,291.0,4
3,233.0,4
9,80.0,9
4,105.0,11
8,220.0,14
10,457.0,17
5,58.0,18
MRI,313.0,18
3,18.0,21
9,75.0,23
4,412.0,23
MRI,404.0,25
9,73.0,0
9,181.0,2
MRI,16.0,4
MRI,231.0,7
MRI,41.0,8
MRI,26.0,11
4,39.0,11
9,94.0,14
3,477.0,14
MRI,347.0,15
5,114.0,15
MRI,191.0,18
3,32.0,21
6,32.0,21
MRI,248.0,22
