OT,overtime,schedule_day
7,37.0,0
9,180.0,0
MRI,31.0,1
10,130.0,3
3,300.0,2
8,37.0,4
10,86.0,4
MRI,179.0,4
5,485.0,3
3,419.0,4
10,178.0,7
MRI,15.0,8
7,30.0,8
5,217.0,7
6,40.0,9
9,73.0,9
7,40.0,11
6,51.0,11
8,204.0,11
MRI,261.0,11
9,186.0,14
10,403.0,14
MRI,198.0,15
8,222.0,14
MRI,247.0,18
MRI,193.0,21
MRI,2.0,22
3,46.0,22
4,51.0,23
5,69.0,25
MRI,113.0,25
7,363.0,25
MRI,143.0,1
9,42.0,2
3,84.0,2
MRI,306.0,4
3,267.0,4
MRI,102.0,7
9,131.0,7
MRI,145.0,8
7,505.0,8
9,251.0,9
2,349.0,8
3,119.0,10
4,257.0,9
MRI,268.0,11
9,16.0,14
MRI,37.0,15
MRI,233.0,18
10,218.0,21
MRI,469.0,21
MRI,5.0,22
3,27.0,22
5,347.0,21
4,448.0,23
6,27.0,25
MRI,117.0,25
MRI,298.0,1
8,83.0,0
5,41.0,4
9,103.0,7
MRI,351.0,7
MRI,273.0,8
9,91.0,9
3,3.0,10
4,224.0,9
MRI,150.0,11
3,260.0,11
4,319.0,11
MRI,117.0,15
9,91.0,16
4,42.0,17
MRI,330.0,18
8,406.0,14
MRI,138.0,21
10,384.0,21
3,76.0,22
MRI,168.0,25
MRI,161.0,1
8,34.0,0
MRI,187.0,4
9,129.0,7
5,415.0,7
MRI,0.0,8
9,26.0,9
2,93.0,8
6,24.0,11
MRI,93.0,11
MRI,276.0,15
5,451.0,16
4,230.0,17
10,465.0,17
MRI,65.0,22
8,45.0,21
4,236.0,24
MRI,96.0,25
MRI,316.0,1
MRI,57.0,4
MRI,16.0,7
9,117.0,7
5,25.0,8
MRI,107.0,8
8,104.0,11
MRI,158.0,11
10,269.0,11
4,225.0,11
7,6.0,14
10,291.0,14
9,54.0,16
8,368.0,14
MRI,178.0,18
MRI,96.0,21
9,102.0,21
9,58.0,23
10,292.0,24
4,17.0,25
MRI,269.0,25
10,10.0,0
MRI,152.0,4
3,101.0,4
9,4.0,7
MRI,93.0,7
10,157.0,7
MRI,191.0,8
3,406.0,10
MRI,36.0,11
8,420.0,7
9,64.0,14
9,8.0,16
7,25.0,18
MRI,281.0,18
10,240.0,21
MRI,5.0,22
3,73.0,22
5,9.0,24
MRI,300.0,25
9,283.0,0
MRI,262.0,1
10,4.0,2
8,9.0,2
5,461.0,2
6,91.0,4
MRI,205.0,7
MRI,79.0,8
9,39.0,9
10,40.0,9
8,75.0,7
3,213.0,10
4,476.0,9
MRI,192.0,11
10,456.0,14
MRI,227.0,15
9,74.0,16
8,80.0,14
MRI,41.0,18
MRI,137.0,21
10,51.0,21
MRI,357.0,22
7,382.0,25
7,76.0,0
MRI,305.0,1
2,468.0,1
3,16.0,3
4,202.0,3
MRI,9.0,4
7,9.0,4
6,222.0,4
8,430.0,0
10,35.0,7
MRI,45.0,7
MRI,454.0,8
3,92.0,10
8,119.0,7
4,203.0,9
6,15.0,11
MRI,141.0,11
8,261.0,11
9,107.0,14
3,127.0,14
MRI,156.0,15
10,340.0,15
8,425.0,14
MRI,167.0,21
MRI,94.0,22
MRI,70.0,25
MRI,101.0,1
5,112.0,2
7,22.0,3
8,18.0,4
MRI,296.0,4
6,311.0,4
3,314.0,4
MRI,122.0,7
5,377.0,7
MRI,496.0,8
4,283.0,10
6,122.0,11
8,126.0,11
MRI,305.0,11
4,55.0,11
9,217.0,14
MRI,44.0,15
MRI,104.0,18
9,4.0,21
MRI,213.0,21
MRI,149.0,22
MRI,86.0,25
4,331.0,23
7,10.0,0
9,13.0,0
2,461.0,1
8,260.0,0
4,480.0,3
MRI,450.0,4
10,87.0,7
MRI,134.0,7
3,23.0,8
MRI,226.0,8
9,104.0,9
MRI,18.0,11
8,94.0,11
6,266.0,11
3,136.0,10
MRI,194.0,15
4,8.0,17
MRI,147.0,18
MRI,354.0,21
MRI,0.0,22
3,16.0,22
7,38.0,25
MRI,165.0,25
MRI,229.0,1
4,122.0,3
5,7.0,4
8,68.0,0
MRI,380.0,4
3,269.0,4
10,141.0,7
MRI,188.0,7
10,54.0,9
5,114.0,9
9,437.0,9
6,17.0,10
4,477.0,9
MRI,45.0,11
7,110.0,14
MRI,100.0,15
4,203.0,17
8,313.0,14
MRI,314.0,18
MRI,41.0,21
MRI,28.0,22
9,82.0,23
4,10.0,25
6,32.0,25
8,139.0,25
MRI,323.0,25
10,130.0,25
9,49.0,0
MRI,273.0,1
7,42.0,4
MRI,181.0,7
MRI,282.0,8
MRI,166.0,11
3,282.0,14
MRI,37.0,15
9,14.0,16
8,104.0,14
MRI,202.0,18
MRI,295.0,21
3,8.0,22
MRI,18.0,22
MRI,171.0,25
4,353.0,23
MRI,423.0,1
4,297.0,3
MRI,127.0,4
8,337.0,0
MRI,91.0,7
MRI,314.0,8
10,39.0,9
2,359.0,8
4,447.0,9
MRI,30.0,11
9,220.0,14
MRI,161.0,15
MRI,33.0,18
MRI,506.0,21
MRI,448.0,22
9,81.0,23
MRI,11.0,25
4,23.0,25
8,165.0,21
MRI,64.0,1
4,122.0,3
8,92.0,4
MRI,122.0,4
6,141.0,4
3,2.0,4
10,53.0,7
MRI,189.0,7
MRI,244.0,8
4,122.0,9
3,193.0,10
6,130.0,11
8,222.0,11
MRI,333.0,11
4,364.0,11
10,436.0,14
3,482.0,14
MRI,2.0,15
6,79.0,16
4,79.0,17
10,33.0,18
MRI,420.0,18
MRI,71.0,21
MRI,154.0,22
7,110.0,23
9,262.0,23
8,265.0,21
6,100.0,25
MRI,210.0,25
4,240.0,23
7,429.0,25
MRI,97.0,1
3,145.0,2
4,312.0,3
6,294.0,4
MRI,309.0,4
9,79.0,14
MRI,260.0,15
9,243.0,16
8,466.0,14
MRI,149.0,18
MRI,291.0,21
MRI,124.0,22
9,31.0,23
4,45.0,25
MRI,226.0,25
6,284.0,25
5,29.0,0
9,92.0,0
MRI,32.0,1
MRI,82.0,4
3,298.0,4
MRI,280.0,7
MRI,10.0,8
3,30.0,8
2,432.0,8
MRI,180.0,11
3,132.0,14
MRI,278.0,15
MRI,110.0,18
MRI,21.0,21
3,21.0,22
MRI,31.0,22
9,92.0,23
MRI,188.0,25
MRI,148.0,1
8,212.0,2
6,67.0,3
4,298.0,3
MRI,18.0,4
6,244.0,4
8,358.0,4
MRI,209.0,7
MRI,7.0,8
3,31.0,8
MRI,79.0,11
8,323.0,11
6,477.0,11
7,28.0,14
9,45.0,14
10,471.0,14
9,21.0,16
7,18.0,17
5,119.0,16
MRI,56.0,18
MRI,207.0,21
10,337.0,21
MRI,320.0,22
5,488.0,21
8,344.0,21
MRI,96.0,25
6,344.0,25
9,21.0,0
MRI,237.0,1
8,233.0,0
MRI,104.0,4
9,174.0,7
MRI,415.0,7
8,299.0,9
MRI,321.0,11
4,453.0,9
MRI,249.0,15
10,151.0,17
4,157.0,17
MRI,39.0,18
MRI,273.0,21
MRI,265.0,22
7,12.0,23
8,283.0,14
5,27.0,24
10,484.0,23
6,8.0,25
4,26.0,25
MRI,449.0,25
MRI,125.0,1
8,496.0,0
MRI,44.0,4
MRI,309.0,7
5,312.0,7
MRI,258.0,8
2,219.0,8
8,138.0,7
6,26.0,11
MRI,154.0,11
8,166.0,11
4,231.0,9
9,20.0,14
3,82.0,14
10,303.0,14
MRI,36.0,15
8,397.0,14
8,116.0,16
4,12.0,17
MRI,84.0,18
10,359.0,21
MRI,173.0,22
8,60.0,21
MRI,15.0,25
MRI,19.0,1
7,38.0,3
MRI,220.0,4
3,432.0,4
MRI,86.0,7
7,131.0,8
MRI,160.0,8
3,106.0,10
MRI,289.0,11
6,432.0,11
10,31.0,14
9,77.0,14
3,159.0,14
MRI,101.0,15
4,62.0,17
8,334.0,14
MRI,7.0,18
MRI,164.0,21
5,340.0,21
3,36.0,22
MRI,247.0,22
9,299.0,23
4,84.0,23
4,35.0,25
8,126.0,25
MRI,131.0,25
10,296.0,25
9,6.0,0
MRI,49.0,1
2,266.0,1
7,64.0,3
3,331.0,2
4,391.0,3
MRI,106.0,4
3,367.0,4
10,32.0,7
MRI,259.0,7
MRI,43.0,8
9,504.0,9
6,52.0,11
MRI,78.0,11
9,29.0,14
3,170.0,14
10,503.0,14
MRI,240.0,15
9,189.0,16
4,264.0,17
MRI,84.0,18
MRI,284.0,21
5,49.0,22
9,202.0,23
4,48.0,25
MRI,109.0,25
9,74.0,0
MRI,365.0,1
4,226.0,3
8,150.0,4
MRI,394.0,4
6,499.0,4
9,41.0,7
10,184.0,7
MRI,430.0,7
MRI,37.0,8
8,37.0,9
3,19.0,10
MRI,180.0,11
4,437.0,11
MRI,43.0,15
8,382.0,14
MRI,39.0,18
MRI,120.0,21
10,205.0,21
8,447.0,21
9,180.0,23
7,12.0,24
7,265.0,25
MRI,218.0,1
5,385.0,2
3,172.0,2
MRI,31.0,4
6,90.0,4
5,180.0,4
3,203.0,4
MRI,116.0,7
MRI,429.0,8
9,59.0,9
MRI,228.0,11
4,61.0,11
MRI,234.0,15
9,85.0,16
8,152.0,14
7,20.0,18
MRI,27.0,21
MRI,6.0,22
5,425.0,21
MRI,35.0,25
6,355.0,25
MRI,72.0,1
7,9.0,2
4,196.0,3
8,61.0,4
MRI,151.0,4
10,29.0,7
MRI,122.0,7
MRI,449.0,8
9,225.0,9
8,245.0,7
MRI,154.0,11
4,260.0,11
3,241.0,14
MRI,124.0,15
MRI,280.0,18
MRI,32.0,21
MRI,113.0,22
8,96.0,21
4,39.0,25
7,347.0,25
6,15.0,0
MRI,361.0,1
MRI,212.0,4
6,292.0,4
MRI,183.0,7
3,130.0,10
MRI,217.0,11
9,338.0,16
8,90.0,14
MRI,150.0,18
MRI,22.0,21
MRI,291.0,22
8,49.0,21
4,42.0,25
MRI,121.0,25
6,217.0,25
MRI,199.0,1
4,247.0,3
MRI,61.0,4
5,66.0,4
6,508.0,4
3,162.0,4
MRI,22.0,7
10,119.0,7
MRI,258.0,8
2,350.0,8
3,59.0,10
5,10.0,11
MRI,85.0,11
9,141.0,14
10,361.0,14
MRI,93.0,15
MRI,88.0,21
3,47.0,22
MRI,118.0,22
4,26.0,25
MRI,500.0,25
9,0.0,0
8,465.0,21
MRI,126.0,1
2,333.0,1
6,200.0,4
10,153.0,7
MRI,388.0,7
MRI,375.0,8
9,84.0,9
MRI,243.0,11
4,311.0,9
9,25.0,14
MRI,96.0,15
4,5.0,17
MRI,141.0,18
MRI,406.0,21
3,53.0,22
MRI,166.0,22
8,446.0,21
MRI,94.0,25
8,345.0,25
4,455.0,23
9,18.0,0
MRI,86.0,1
7,77.0,4
MRI,168.0,4
MRI,74.0,7
9,112.0,7
5,508.0,7
7,193.0,8
MRI,309.0,8
3,26.0,10
MRI,376.0,11
4,460.0,11
10,383.0,14
MRI,2.0,15
10,20.0,18
8,274.0,14
MRI,71.0,21
MRI,73.0,22
8,403.0,21
5,23.0,23
10,81.0,24
6,11.0,25
7,182.0,25
8,203.0,25
MRI,278.0,25
MRI,25.0,1
MRI,24.0,4
3,115.0,4
MRI,204.0,7
7,82.0,8
MRI,128.0,8
4,391.0,9
6,158.0,11
3,215.0,10
MRI,364.0,11
5,22.0,14
MRI,103.0,15
8,107.0,14
MRI,171.0,18
MRI,271.0,21
10,452.0,21
MRI,165.0,22
9,111.0,23
4,118.0,23
MRI,205.0,25
6,273.0,25
9,62.0,0
MRI,367.0,1
5,466.0,2
3,221.0,4
MRI,38.0,7
MRI,42.0,8
7,66.0,8
3,92.0,8
9,201.0,9
MRI,98.0,11
9,32.0,14
MRI,309.0,15
MRI,53.0,18
MRI,212.0,21
3,25.0,22
MRI,72.0,22
MRI,99.0,25
MRI,489.0,1
5,55.0,2
4,59.0,3
MRI,179.0,4
3,180.0,4
8,255.0,0
MRI,178.0,7
10,225.0,7
9,24.0,9
8,109.0,7
4,311.0,10
9,54.0,14
MRI,59.0,15
MRI,16.0,18
MRI,421.0,21
MRI,99.0,22
9,42.0,23
MRI,356.0,25
7,408.0,25
7,33.0,0
10,72.0,0
MRI,155.0,1
8,503.0,0
5,106.0,3
MRI,83.0,4
MRI,28.0,7
MRI,286.0,8
9,34.0,9
2,395.0,8
4,426.0,9
MRI,123.0,11
6,359.0,11
8,171.0,7
4,314.0,11
6,68.0,14
3,266.0,14
MRI,126.0,15
9,102.0,16
MRI,161.0,18
MRI,167.0,21
10,233.0,21
MRI,185.0,25
MRI,66.0,1
8,224.0,0
5,255.0,2
4,405.0,3
7,71.0,4
MRI,131.0,4
MRI,198.0,7
MRI,461.0,8
9,7.0,9
3,298.0,10
4,498.0,9
7,126.0,11
MRI,213.0,11
8,67.0,16
MRI,43.0,18
MRI,298.0,21
MRI,81.0,22
8,386.0,21
MRI,255.0,25
MRI,113.0,1
8,459.0,0
4,461.0,3
6,16.0,4
MRI,182.0,4
MRI,121.0,7
5,6.0,8
7,72.0,8
MRI,179.0,8
8,0.0,9
9,46.0,9
3,163.0,10
4,362.0,9
8,166.0,11
2,491.0,8
MRI,495.0,11
9,71.0,14
MRI,226.0,15
9,104.0,16
8,203.0,16
4,256.0,17
3,406.0,14
MRI,225.0,18
MRI,336.0,21
MRI,329.0,22
9,1.0,23
4,23.0,25
MRI,342.0,25
9,3.0,0
MRI,106.0,1
MRI,10.0,4
3,46.0,4
MRI,51.0,7
MRI,370.0,8
9,238.0,9
3,102.0,10
4,345.0,9
8,409.0,7
MRI,223.0,11
9,11.0,14
3,89.0,14
MRI,118.0,15
MRI,320.0,18
MRI,62.0,21
MRI,166.0,22
9,104.0,23
8,30.0,21
MRI,45.0,25
6,125.0,25
10,225.0,25
MRI,26.0,1
5,67.0,3
MRI,97.0,4
10,137.0,4
9,189.0,7
MRI,248.0,7
MRI,74.0,8
4,179.0,9
MRI,9.0,11
4,264.0,11
MRI,193.0,15
4,110.0,16
10,286.0,17
8,462.0,14
MRI,46.0,18
MRI,297.0,21
3,15.0,22
MRI,249.0,22
7,135.0,25
MRI,170.0,25
MRI,246.0,1
5,1.0,3
4,228.0,3
MRI,16.0,4
5,16.0,7
10,171.0,7
MRI,288.0,7
MRI,194.0,8
MRI,332.0,11
5,13.0,14
3,191.0,14
MRI,87.0,15
8,87.0,15
4,41.0,16
MRI,7.0,18
MRI,248.0,21
3,10.0,22
MRI,229.0,22
8,359.0,21
4,1.0,25
MRI,320.0,25
9,115.0,0
MRI,220.0,1
9,2.0,2
6,300.0,4
MRI,333.0,4
10,54.0,7
MRI,76.0,7
MRI,354.0,8
3,9.0,11
MRI,106.0,11
3,59.0,14
7,180.0,14
10,261.0,14
9,480.0,14
MRI,245.0,15
MRI,139.0,21
10,396.0,21
5,455.0,21
MRI,10.0,22
3,26.0,22
MRI,86.0,25
8,112.0,25
MRI,160.0,1
8,292.0,0
6,15.0,3
4,82.0,3
10,13.0,4
MRI,211.0,4
MRI,15.0,7
MRI,205.0,8
8,31.0,7
2,161.0,8
MRI,76.0,11
6,337.0,11
10,509.0,14
MRI,177.0,15
4,509.0,17
MRI,104.0,18
8,423.0,14
MRI,197.0,21
MRI,35.0,22
7,10.0,23
4,146.0,24
MRI,451.0,25
MRI,167.0,1
3,50.0,2
9,28.0,7
10,262.0,7
MRI,113.0,8
7,54.0,9
9,57.0,9
3,14.0,10
7,23.0,11
4,30.0,9
MRI,104.0,11
9,7.0,14
3,440.0,14
MRI,118.0,15
5,19.0,16
9,198.0,16
5,24.0,17
4,33.0,17
MRI,314.0,18
MRI,68.0,21
MRI,301.0,22
4,18.0,3
MRI,217.0,4
8,472.0,0
MRI,268.0,7
MRI,177.0,8
2,13.0,8
9,21.0,9
5,338.0,10
3,1.0,11
MRI,111.0,11
4,103.0,11
3,41.0,14
MRI,146.0,15
9,35.0,16
MRI,84.0,18
MRI,91.0,21
MRI,172.0,22
MRI,15.0,25
4,37.0,25
6,252.0,25
8,497.0,25
10,282.0,25
MRI,220.0,1
6,133.0,4
MRI,361.0,4
MRI,78.0,7
MRI,323.0,8
9,25.0,9
2,230.0,8
3,16.0,10
MRI,265.0,11
MRI,310.0,15
5,25.0,16
4,10.0,18
MRI,101.0,18
MRI,0.0,21
MRI,55.0,22
3,26.0,24
4,21.0,25
MRI,372.0,25
9,202.0,0
MRI,1.0,1
MRI,301.0,4
5,61.0,7
MRI,66.0,7
9,111.0,7
MRI,8.0,8
2,385.0,8
7,74.0,10
MRI,102.0,11
9,114.0,14
4,40.0,16
9,76.0,16
10,475.0,17
MRI,25.0,18
MRI,310.0,21
4,48.0,25
MRI,307.0,25
8,65.0,2
MRI,112.0,4
3,12.0,4
MRI,37.0,7
10,48.0,7
MRI,355.0,8
5,61.0,9
8,354.0,7
4,206.0,11
9,96.0,14
3,291.0,14
10,352.0,14
MRI,280.0,15
5,349.0,16
MRI,104.0,18
10,285.0,21
MRI,14.0,22
9,19.0,23
8,177.0,17
4,350.0,24
MRI,4.0,25
4,24.0,25
7,459.0,25
9,92.0,0
MRI,266.0,1
7,44.0,2
8,132.0,0
MRI,345.0,4
9,20.0,7
MRI,58.0,7
MRI,310.0,8
4,2.0,10
8,108.0,7
3,323.0,10
MRI,182.0,11
9,172.0,14
7,8.0,16
MRI,135.0,18
8,411.0,14
MRI,114.0,21
MRI,21.0,22
8,214.0,21
4,301.0,24
6,63.0,25
8,108.0,25
9,1.0,0
MRI,3.0,1
2,475.0,1
MRI,254.0,4
6,298.0,4
3,410.0,4
9,20.0,7
MRI,137.0,7
5,43.0,8
7,74.0,8
MRI,100.0,8
7,60.0,9
6,113.0,10
3,368.0,10
4,485.0,9
MRI,122.0,11
4,156.0,11
3,239.0,14
10,333.0,14
MRI,77.0,15
MRI,241.0,21
MRI,38.0,22
MRI,104.0,25
3,305.0,25
MRI,70.0,4
MRI,7.0,7
MRI,276.0,8
5,18.0,10
4,251.0,10
3,367.0,10
MRI,247.0,11
8,465.0,7
4,390.0,11
10,244.0,14
MRI,119.0,15
9,61.0,16
4,21.0,18
MRI,139.0,18
10,421.0,21
MRI,159.0,22
9,277.0,23
4,48.0,23
MRI,268.0,25
2,359.0,1
8,59.0,0
MRI,50.0,4
MRI,207.0,7
MRI,59.0,8
9,106.0,9
MRI,114.0,11
4,263.0,11
3,68.0,14
9,70.0,14
MRI,259.0,15
9,200.0,16
4,151.0,17
MRI,130.0,18
MRI,296.0,21
MRI,9.0,22
9,6.0,23
5,57.0,23
6,19.0,25
MRI,424.0,25
MRI,475.0,4
3,5.0,4
MRI,371.0,7
MRI,335.0,8
4,55.0,9
8,268.0,7
MRI,236.0,11
MRI,182.0,15
MRI,24.0,18
5,157.0,21
MRI,217.0,21
MRI,65.0,22
8,159.0,14
9,103.0,23
10,242.0,24
MRI,144.0,25
6,201.0,25
7,252.0,25
9,59.0,0
MRI,64.0,4
MRI,329.0,8
5,377.0,7
2,7.0,8
6,36.0,9
9,133.0,9
8,239.0,7
4,299.0,9
6,273.0,11
9,60.0,14
8,336.0,14
MRI,215.0,18
MRI,393.0,21
MRI,185.0,22
MRI,197.0,25
MRI,224.0,1
4,229.0,3
MRI,38.0,4
3,203.0,4
MRI,135.0,7
9,7.0,9
3,104.0,10
5,26.0,11
MRI,254.0,11
8,404.0,14
9,59.0,16
5,460.0,16
MRI,162.0,18
MRI,195.0,21
MRI,106.0,22
MRI,87.0,25
9,39.0,0
MRI,136.0,4
10,123.0,7
MRI,332.0,7
9,35.0,9
9,113.0,14
MRI,206.0,15
MRI,63.0,18
MRI,10.0,21
9,53.0,21
MRI,241.0,22
4,16.0,25
MRI,112.0,25
7,218.0,25
3,316.0,25
9,25.0,0
MRI,144.0,1
8,446.0,0
MRI,196.0,4
MRI,87.0,8
10,13.0,9
9,27.0,9
MRI,244.0,11
3,189.0,14
MRI,38.0,15
9,73.0,16
MRI,102.0,18
MRI,21.0,21
MRI,417.0,22
6,40.0,25
MRI,249.0,25
8,303.0,0
4,446.0,3
MRI,10.0,4
9,239.0,7
MRI,246.0,7
MRI,208.0,8
4,364.0,9
MRI,391.0,11
4,182.0,11
9,103.0,14
MRI,40.0,18
MRI,171.0,21
9,23.0,23
MRI,72.0,25
6,103.0,25
9,78.0,0
4,16.0,4
MRI,66.0,4
9,149.0,7
MRI,165.0,7
10,233.0,7
MRI,246.0,8
9,87.0,9
3,86.0,10
4,154.0,9
4,296.0,11
9,9.0,14
MRI,98.0,15
9,5.0,16
8,136.0,14
4,173.0,17
MRI,165.0,18
MRI,309.0,21
MRI,113.0,22
4,83.0,23
4,54.0,25
MRI,361.0,25
MRI,292.0,1
MRI,312.0,4
MRI,35.0,7
9,376.0,7
7,17.0,9
MRI,193.0,11
6,363.0,11
9,146.0,14
10,254.0,14
MRI,97.0,15
9,101.0,16
8,246.0,16
5,26.0,17
MRI,62.0,18
MRI,109.0,21
MRI,61.0,22
8,97.0,21
MRI,68.0,25
MRI,246.0,1
9,34.0,2
4,389.0,3
MRI,47.0,4
8,49.0,4
6,230.0,4
MRI,4.0,7
6,17.0,9
9,266.0,9
MRI,164.0,11
10,148.0,14
9,271.0,14
MRI,358.0,15
8,217.0,14
5,394.0,16
MRI,185.0,18
MRI,69.0,21
MRI,202.0,22
4,265.0,23
MRI,229.0,25
6,315.0,25
5,44.0,0
4,466.0,3
MRI,212.0,4
MRI,131.0,7
MRI,74.0,8
2,301.0,8
MRI,309.0,11
8,133.0,7
4,176.0,11
9,85.0,14
3,100.0,14
9,365.0,16
4,158.0,17
MRI,96.0,18
MRI,484.0,22
9,16.0,23
MRI,150.0,25
9,53.0,0
MRI,306.0,1
MRI,132.0,4
3,240.0,4
MRI,14.0,7
MRI,140.0,8
9,223.0,9
MRI,322.0,11
MRI,421.0,15
9,216.0,16
MRI,33.0,18
MRI,181.0,21
MRI,141.0,22
9,76.0,23
4,32.0,25
10,307.0,0
MRI,171.0,1
2,243.0,1
MRI,149.0,4
3,183.0,4
9,37.0,7
MRI,66.0,7
5,401.0,7
MRI,143.0,8
2,211.0,8
MRI,44.0,11
4,216.0,9
3,244.0,14
10,470.0,14
MRI,124.0,15
8,161.0,14
4,235.0,17
MRI,386.0,18
9,51.0,21
MRI,122.0,21
MRI,350.0,22
9,1.0,23
MRI,0.0,25
5,41.0,25
6,126.0,25
7,215.0,25
MRI,49.0,1
7,57.0,4
MRI,136.0,4
5,459.0,7
3,12.0,8
MRI,160.0,8
4,273.0,9
8,354.0,7
MRI,174.0,11
8,268.0,11
4,244.0,11
9,149.0,14
3,476.0,14
MRI,22.0,15
9,232.0,16
8,466.0,14
MRI,96.0,18
MRI,82.0,21
MRI,216.0,22
9,37.0,23
5,19.0,25
MRI,67.0,25
MRI,57.0,1
4,112.0,3
5,152.0,3
3,183.0,2
MRI,9.0,4
8,78.0,4
MRI,223.0,7
MRI,98.0,8
3,421.0,10
MRI,137.0,11
8,498.0,7
9,35.0,14
MRI,134.0,15
4,175.0,17
MRI,193.0,18
MRI,294.0,21
MRI,10.0,22
