OT,overtime,schedule_day
MRI,386.0,1
10,403.0,1
7,92.0,2
5,9.0,3
6,155.0,4
MRI,256.0,4
5,351.0,7
MRI,415.0,7
9,190.0,9
8,411.0,7
MRI,13.0,11
10,219.0,11
MRI,381.0,15
8,358.0,14
6,80.0,18
MRI,140.0,18
3,30.0,18
10,127.0,21
MRI,136.0,21
MRI,103.0,22
8,88.0,23
4,93.0,24
MRI,494.0,25
3,416.0,25
MRI,120.0,1
5,17.0,3
MRI,401.0,4
3,455.0,4
MRI,50.0,7
9,286.0,9
10,158.0,14
6,388.0,18
MRI,77.0,21
7,50.0,22
MRI,131.0,22
9,193.0,21
8,462.0,14
MRI,129.0,25
3,373.0,25
MRI,78.0,1
10,344.0,2
4,224.0,3
MRI,2.0,4
3,321.0,4
7,34.0,8
7,8.0,9
5,41.0,9
10,198.0,9
MRI,29.0,18
6,212.0,18
3,149.0,18
9,55.0,23
8,275.0,21
MRI,69.0,25
MRI,17.0,1
MRI,179.0,4
7,129.0,8
3,37.0,14
MRI,94.0,18
8,384.0,14
MRI,147.0,21
MRI,141.0,22
8,105.0,23
MRI,116.0,25
3,120.0,25
MRI,171.0,1
5,54.0,3
5,9.0,4
MRI,232.0,4
6,15.0,7
MRI,35.0,7
7,77.0,8
MRI,470.0,8
9,94.0,9
MRI,72.0,18
3,371.0,18
MRI,113.0,21
2,59.0,22
8,80.0,21
MRI,350.0,4
6,431.0,4
MRI,107.0,7
7,44.0,8
MRI,258.0,8
9,8.0,9
MRI,229.0,11
3,52.0,14
MRI,470.0,15
MRI,134.0,18
MRI,222.0,22
9,83.0,23
4,183.0,24
MRI,227.0,25
MRI,384.0,1
3,395.0,4
7,75.0,9
2,16.0,10
MRI,111.0,11
3,21.0,14
9,30.0,14
MRI,300.0,15
4,67.0,17
MRI,10.0,18
MRI,41.0,21
MRI,74.0,22
5,363.0,21
7,46.0,23
4,191.0,24
8,188.0,21
3,119.0,25
MRI,243.0,1
3,104.0,4
MRI,104.0,4
MRI,75.0,7
7,51.0,8
2,116.0,8
3,31.0,11
MRI,189.0,15
8,5.0,16
MRI,279.0,18
MRI,115.0,25
3,56.0,1
MRI,184.0,1
8,109.0,2
10,13.0,2
MRI,19.0,4
MRI,7.0,8
3,223.0,14
MRI,142.0,15
9,43.0,16
5,154.0,21
2,398.0,22
MRI,157.0,25
MRI,81.0,1
5,54.0,3
4,147.0,3
8,486.0,0
MRI,289.0,4
3,330.0,4
10,3.0,7
MRI,141.0,7
MRI,35.0,8
8,321.0,14
5,43.0,17
MRI,221.0,18
6,20.0,21
5,301.0,21
MRI,90.0,1
8,478.0,0
MRI,22.0,7
MRI,203.0,8
4,196.0,9
MRI,30.0,11
2,29.0,15
MRI,241.0,18
MRI,151.0,22
MRI,132.0,4
MRI,196.0,7
MRI,325.0,8
9,172.0,9
4,322.0,11
MRI,133.0,15
MRI,180.0,18
MRI,71.0,21
10,163.0,21
7,14.0,22
MRI,365.0,1
10,111.0,2
3,296.0,4
10,103.0,7
MRI,175.0,11
4,16.0,11
MRI,138.0,15
MRI,62.0,18
10,39.0,21
MRI,219.0,21
7,97.0,22
MRI,351.0,22
4,203.0,24
MRI,171.0,25
2,244.0,1
3,185.0,4
MRI,43.0,7
MRI,22.0,8
3,81.0,14
8,64.0,16
6,73.0,21
MRI,321.0,22
8,78.0,21
5,186.0,25
MRI,234.0,25
MRI,306.0,1
5,57.0,4
7,342.0,4
7,292.0,8
9,384.0,9
8,24.0,11
MRI,164.0,11
3,135.0,14
3,170.0,18
4,314.0,24
MRI,65.0,25
3,476.0,4
10,32.0,7
7,230.0,8
8,339.0,7
3,152.0,14
8,87.0,14
8,361.0,21
4,152.0,24
MRI,121.0,4
3,162.0,14
MRI,18.0,18
MRI,281.0,21
7,343.0,22
3,228.0,25
10,444.0,2
6,242.0,4
3,453.0,4
5,223.0,7
MRI,201.0,8
4,184.0,10
8,392.0,7
3,347.0,14
8,429.0,14
MRI,435.0,18
9,43.0,23
4,189.0,24
MRI,236.0,25
MRI,305.0,1
4,385.0,2
MRI,216.0,4
10,53.0,7
9,135.0,9
MRI,432.0,11
4,55.0,11
3,324.0,14
MRI,385.0,15
MRI,91.0,18
MRI,33.0,21
MRI,205.0,22
9,100.0,23
6,3.0,24
3,250.0,25
MRI,150.0,1
3,234.0,4
MRI,124.0,7
8,175.0,7
MRI,49.0,11
MRI,218.0,18
MRI,50.0,21
8,216.0,21
8,21.0,2
9,52.0,9
3,21.0,11
MRI,227.0,11
3,274.0,14
MRI,26.0,21
6,81.0,21
8,393.0,21
MRI,93.0,1
8,175.0,2
MRI,23.0,4
MRI,226.0,7
MRI,249.0,8
9,63.0,9
MRI,152.0,11
3,302.0,14
MRI,137.0,15
8,441.0,14
MRI,1.0,18
MRI,174.0,22
8,10.0,21
4,65.0,24
MRI,51.0,25
MRI,25.0,1
8,7.0,2
3,179.0,4
MRI,247.0,4
7,336.0,8
8,44.0,7
MRI,8.0,11
3,236.0,14
8,1.0,14
MRI,145.0,18
MRI,456.0,21
4,104.0,24
MRI,104.0,25
MRI,44.0,1
3,493.0,4
7,103.0,8
9,149.0,9
4,19.0,9
MRI,9.0,11
4,343.0,11
3,6.0,14
MRI,48.0,15
MRI,244.0,21
8,158.0,23
MRI,38.0,1
8,295.0,2
3,173.0,4
MRI,217.0,4
MRI,175.0,7
MRI,289.0,8
8,104.0,9
MRI,287.0,11
4,319.0,11
3,147.0,14
MRI,35.0,18
MRI,445.0,22
4,273.0,24
MRI,143.0,25
MRI,391.0,1
8,499.0,0
3,109.0,4
4,287.0,2
MRI,59.0,7
9,167.0,9
3,17.0,14
MRI,343.0,21
MRI,185.0,22
2,435.0,22
9,247.0,23
MRI,35.0,25
8,243.0,21
MRI,232.0,1
8,165.0,0
4,354.0,2
MRI,387.0,7
9,124.0,9
2,261.0,8
8,411.0,7
MRI,99.0,11
3,504.0,14
2,85.0,15
MRI,270.0,18
MRI,413.0,21
MRI,65.0,22
MRI,57.0,25
MRI,369.0,1
4,57.0,2
10,183.0,3
MRI,222.0,4
3,229.0,4
8,389.0,0
MRI,144.0,7
MRI,8.0,8
7,91.0,8
MRI,84.0,11
