OT,surgery_duration,schedule_day,simulation_day
6,123,0,0
1,75,0,0
7,123,0,0
5,138,0,0
6,120,0,0
3,87,0,0
5,81,0,0
7,45,0,0
10,385,0,0
7,20,0,0
5,17,1,1
3,39,1,1
MRI,289,1,1
5,43,1,1
7,116,0,0
3,20,1,1
10,100,0,0
MRI,233,1,1
7,92,2,2
7,82,2,2
3,19,2,2
5,41,2,2
7,56,2,2
3,15,2,2
9,83,2,2
1,60,1,1
5,1374,2,2
3,66,2,2
7,10,3,3
7,155,1,1
3,30,2,2
2,103,1,1
4,3446,2,2
5,19,1,1
5,24,2,2
5,92,4,4
2,9,3,3
10,4680,1,1
1,50,3,3
3,1334,4,4
7,53,1,1
2,11,1,1
MRI,243,4,4
MRI,563,4,4
2,57,7,7
MRI,299,7,7
5,37,7,7
6,200,7,7
9,135,7,7
5,88,7,7
2,17,0,0
6,137,7,7
5,888,7,7
5,77,4,4
5,27,8,8
5,38,8,8
3,45,4,4
1,51,7,7
5,72,8,8
7,202,8,8
MRI,328,7,7
9,120,9,9
7,497,8,8
10,216,8,8
7,112,9,9
2,3127,8,8
5,58,10,10
4,84,9,9
1,100,9,9
MRI,268,11,11
3,111,11,11
7,24,11,11
6,151,9,9
2,50,10,10
3,299,7,7
5,86,9,9
8,153,11,11
10,472,7,7
7,82,10,10
MRI,168,8,8
1,76,11,11
10,752,9,9
6,159,14,14
2,70,14,14
7,56,14,14
3,39,10,10
6,49,14,14
5,93,14,14
5,224,14,14
7,86,14,14
9,323,14,14
1,63,8,8
7,62,9,9
3,62,15,15
10,182,14,14
10,85,15,15
9,119,14,14
5,42,15,15
5,18,15,15
MRI,168,15,15
10,47,15,15
MRI,380,15,15
3,34,8,8
2,89,15,15
7,127,15,15
5,51,16,16
6,85,16,16
1,95,4,4
4,107,16,16
1,168,15,15
5,91,16,16
1,66,14,14
10,49,16,16
4,30,16,16
10,159,16,16
7,106,16,16
4,32,16,16
6,88,16,16
7,61,16,16
9,232,16,16
