OT,overtime,schedule_day
10,64.0,0
MRI,101.0,1
4,130.0,2
MRI,385.0,4
10,36.0,7
MRI,206.0,7
7,278.0,8
10,316.0,9
9,21.0,14
3,164.0,14
MRI,127.0,15
1,14.0,16
6,0.0,17
8,426.0,14
4,464.0,17
MRI,0.0,18
9,110.0,23
MRI,299.0,25
MRI,69.0,1
10,238.0,2
5,37.0,4
9,29.0,9
8,31.0,9
7,64.0,9
MRI,31.0,11
10,304.0,14
8,471.0,14
4,257.0,17
MRI,116.0,18
10,282.0,21
2,80.0,22
MRI,104.0,22
8,200.0,21
MRI,200.0,25
8,210.0,25
3,89.0,25
MRI,68.0,1
8,367.0,0
MRI,14.0,4
6,131.0,4
7,159.0,4
MRI,221.0,7
5,60.0,7
7,207.0,8
MRI,408.0,8
9,208.0,9
MRI,7.0,11
3,252.0,14
8,280.0,14
MRI,246.0,18
3,454.0,18
MRI,182.0,21
5,440.0,21
MRI,231.0,22
MRI,312.0,25
3,218.0,25
4,73.0,2
MRI,23.0,4
MRI,197.0,7
6,27.0,16
8,125.0,16
4,272.0,17
MRI,150.0,18
MRI,58.0,21
MRI,129.0,22
8,411.0,21
MRI,78.0,25
3,280.0,25
MRI,25.0,1
10,2.0,7
5,2.0,9
4,270.0,10
MRI,195.0,11
10,34.0,14
3,428.0,14
MRI,237.0,22
9,388.0,23
4,266.0,24
MRI,92.0,25
MRI,256.0,1
MRI,42.0,4
4,135.0,2
MRI,63.0,8
8,203.0,9
MRI,222.0,11
4,332.0,11
MRI,285.0,15
4,377.0,17
MRI,74.0,18
MRI,50.0,22
MRI,239.0,25
3,158.0,25
7,33.0,2
MRI,141.0,4
MRI,29.0,7
10,95.0,7
7,20.0,9
2,264.0,8
5,437.0,10
3,26.0,11
MRI,321.0,11
4,274.0,11
MRI,298.0,15
3,82.0,14
MRI,114.0,18
5,364.0,21
8,32.0,14
9,365.0,23
MRI,131.0,25
3,17.0,25
MRI,35.0,1
8,44.0,2
2,197.0,8
8,198.0,11
3,102.0,14
5,87.0,17
5,33.0,18
5,6.0,22
4,99.0,2
MRI,374.0,7
10,387.0,7
8,369.0,7
MRI,2.0,18
3,125.0,18
MRI,272.0,22
3,167.0,25
MRI,62.0,1
8,108.0,2
4,262.0,2
7,351.0,4
MRI,1.0,8
8,154.0,11
3,170.0,14
MRI,447.0,15
8,352.0,14
MRI,186.0,18
MRI,23.0,21
2,68.0,24
4,149.0,24
3,72.0,25
MRI,66.0,1
4,111.0,2
MRI,359.0,4
3,479.0,4
MRI,56.0,7
8,307.0,11
MRI,375.0,18
7,81.0,22
MRI,90.0,22
9,64.0,23
1,2.0,24
MRI,122.0,25
3,161.0,25
MRI,19.0,1
10,400.0,2
MRI,228.0,4
3,357.0,4
MRI,210.0,7
5,253.0,7
4,272.0,10
10,53.0,11
8,223.0,11
3,49.0,14
MRI,249.0,15
8,343.0,14
3,24.0,21
2,160.0,22
4,102.0,24
MRI,448.0,25
3,87.0,25
MRI,59.0,1
10,43.0,7
MRI,108.0,7
8,497.0,7
MRI,60.0,11
8,143.0,14
5,128.0,22
2,168.0,22
MRI,127.0,1
8,4.0,2
MRI,29.0,4
4,275.0,2
MRI,201.0,7
9,354.0,9
MRI,260.0,11
MRI,52.0,18
MRI,149.0,21
9,90.0,23
MRI,64.0,25
MRI,201.0,1
5,19.0,2
4,458.0,2
MRI,44.0,4
6,499.0,4
MRI,76.0,7
7,402.0,8
MRI,113.0,11
4,396.0,11
6,9.0,14
3,316.0,14
MRI,69.0,15
9,96.0,16
8,155.0,14
MRI,462.0,18
10,7.0,21
4,59.0,24
MRI,120.0,25
3,395.0,25
MRI,289.0,1
MRI,119.0,4
MRI,17.0,8
3,19.0,10
MRI,131.0,11
3,191.0,14
MRI,32.0,18
MRI,7.0,21
5,10.0,21
MRI,40.0,22
8,483.0,21
MRI,81.0,25
3,100.0,25
8,508.0,2
MRI,279.0,4
MRI,261.0,7
9,83.0,9
MRI,180.0,11
8,257.0,11
4,70.0,11
MRI,347.0,15
8,171.0,16
MRI,207.0,18
2,266.0,22
7,18.0,24
MRI,130.0,25
MRI,295.0,1
7,6.0,4
MRI,108.0,4
MRI,65.0,7
10,443.0,7
9,20.0,9
3,57.0,14
1,18.0,16
MRI,124.0,18
9,116.0,23
MRI,204.0,25
3,215.0,25
MRI,1.0,1
9,99.0,9
MRI,79.0,11
4,327.0,11
MRI,132.0,15
MRI,130.0,18
3,158.0,18
MRI,103.0,21
1,22.0,1
4,181.0,3
MRI,260.0,4
MRI,5.0,7
10,398.0,7
8,388.0,9
3,31.0,14
8,109.0,14
7,243.0,22
4,189.0,24
5,501.0,2
MRI,184.0,4
MRI,47.0,7
MRI,40.0,8
9,46.0,9
MRI,302.0,11
3,196.0,14
MRI,25.0,18
10,33.0,21
MRI,95.0,21
4,257.0,2
3,321.0,4
9,397.0,9
8,488.0,7
MRI,412.0,11
4,184.0,11
MRI,239.0,15
4,55.0,16
10,290.0,21
MRI,9.0,22
4,73.0,24
MRI,225.0,1
4,301.0,2
3,130.0,4
7,456.0,4
9,69.0,9
3,30.0,14
5,341.0,15
8,199.0,14
6,50.0,18
MRI,291.0,18
5,382.0,21
MRI,56.0,22
1,2.0,23
5,37.0,23
4,10.0,24
3,63.0,25
3,6.0,1
MRI,182.0,1
10,409.0,2
5,22.0,3
MRI,24.0,4
8,143.0,7
9,163.0,23
4,90.0,24
MRI,75.0,25
MRI,263.0,1
5,35.0,2
8,65.0,0
5,6.0,3
MRI,52.0,4
9,15.0,9
8,253.0,9
10,294.0,9
MRI,108.0,11
8,48.0,16
5,84.0,16
6,81.0,18
MRI,337.0,21
5,400.0,21
MRI,332.0,22
MRI,355.0,1
10,7.0,2
MRI,151.0,7
10,283.0,7
5,400.0,7
4,181.0,10
MRI,74.0,11
8,91.0,11
3,392.0,14
MRI,135.0,15
8,169.0,16
4,191.0,17
MRI,0.0,18
3,280.0,18
5,324.0,21
MRI,42.0,22
2,379.0,22
9,6.0,23
MRI,26.0,25
3,258.0,25
8,247.0,21
MRI,208.0,1
4,326.0,2
8,316.0,0
7,283.0,8
6,5.0,9
9,20.0,9
MRI,308.0,15
8,120.0,16
5,9.0,17
6,233.0,18
MRI,8.0,21
3,10.0,25
3,8.0,1
MRI,38.0,1
4,68.0,2
8,269.0,0
MRI,203.0,4
5,498.0,7
7,123.0,8
9,254.0,9
MRI,279.0,11
4,243.0,11
3,419.0,14
MRI,21.0,18
MRI,427.0,22
MRI,128.0,25
MRI,140.0,1
8,19.0,0
4,288.0,2
MRI,68.0,4
3,71.0,4
6,322.0,4
MRI,62.0,7
MRI,3.0,8
MRI,232.0,11
3,69.0,14
MRI,359.0,15
8,402.0,14
MRI,49.0,18
MRI,64.0,21
MRI,221.0,22
2,474.0,22
8,143.0,23
MRI,144.0,25
MRI,5.0,1
2,16.0,1
8,101.0,0
4,472.0,2
MRI,32.0,4
3,169.0,4
MRI,140.0,7
7,318.0,8
8,96.0,9
2,391.0,8
4,147.0,10
8,189.0,11
MRI,258.0,11
3,186.0,14
MRI,119.0,15
7,31.0,16
MRI,311.0,18
5,327.0,21
MRI,474.0,22
7,18.0,25
MRI,14.0,1
3,52.0,1
5,7.0,3
4,153.0,3
MRI,425.0,4
MRI,321.0,7
MRI,7.0,11
8,79.0,11
8,260.0,14
3,497.0,18
8,347.0,21
MRI,127.0,25
7,65.0,0
3,265.0,25
8,16.0,11
3,375.0,14
8,26.0,16
MRI,158.0,18
3,309.0,18
MRI,100.0,21
8,75.0,21
4,63.0,24
MRI,30.0,4
3,182.0,4
MRI,201.0,7
8,457.0,7
9,90.0,9
2,285.0,8
MRI,18.0,11
7,47.0,11
8,218.0,11
4,112.0,11
3,275.0,14
7,17.0,16
4,8.0,17
8,160.0,14
MRI,194.0,18
3,305.0,18
MRI,27.0,22
7,113.0,23
8,347.0,21
MRI,149.0,1
4,481.0,2
3,87.0,4
MRI,100.0,4
MRI,2.0,8
4,202.0,9
8,44.0,11
MRI,226.0,11
3,277.0,14
MRI,259.0,15
4,26.0,16
8,66.0,14
MRI,19.0,18
MRI,149.0,21
MRI,84.0,22
8,26.0,23
4,263.0,24
MRI,71.0,25
7,30.0,0
MRI,182.0,1
2,343.0,1
4,26.0,4
10,405.0,2
6,13.0,7
MRI,107.0,7
2,10.0,8
4,309.0,10
MRI,169.0,11
5,227.0,10
3,102.0,14
MRI,394.0,15
8,3.0,14
MRI,225.0,18
MRI,132.0,25
3,467.0,25
MRI,199.0,1
7,5.0,4
3,309.0,4
7,80.0,8
2,133.0,8
9,173.0,9
4,246.0,10
8,269.0,11
MRI,509.0,18
5,419.0,21
MRI,119.0,22
5,50.0,23
8,133.0,21
MRI,34.0,1
5,126.0,2
4,391.0,2
MRI,75.0,11
1,86.0,15
MRI,168.0,15
4,154.0,17
MRI,259.0,18
MRI,119.0,22
9,37.0,23
MRI,331.0,25
MRI,137.0,1
5,29.0,2
5,67.0,3
4,258.0,2
MRI,214.0,4
3,481.0,4
MRI,24.0,8
7,84.0,9
8,94.0,7
5,361.0,10
MRI,18.0,11
4,315.0,11
3,75.0,14
8,240.0,16
5,462.0,16
6,137.0,18
3,117.0,18
6,5.0,21
10,22.0,21
MRI,374.0,22
9,42.0,23
8,402.0,23
MRI,59.0,25
MRI,108.0,1
2,8.0,1
8,87.0,0
4,508.0,2
MRI,200.0,11
MRI,64.0,1
4,375.0,2
1,15.0,4
MRI,254.0,7
5,234.0,7
MRI,22.0,11
MRI,41.0,15
3,259.0,18
3,22.0,1
MRI,155.0,1
4,390.0,2
MRI,114.0,4
7,95.0,8
3,17.0,11
MRI,333.0,11
3,6.0,14
MRI,296.0,15
8,141.0,16
3,441.0,18
MRI,342.0,22
9,56.0,23
8,232.0,21
MRI,54.0,1
8,112.0,2
3,332.0,4
MRI,385.0,4
MRI,208.0,8
8,53.0,11
10,178.0,14
7,3.0,16
5,276.0,22
2,342.0,22
4,22.0,24
MRI,353.0,25
MRI,30.0,1
MRI,40.0,4
5,66.0,4
MRI,55.0,7
9,132.0,9
MRI,315.0,11
8,363.0,7
3,8.0,14
5,144.0,14
MRI,218.0,22
8,245.0,21
MRI,207.0,25
3,23.0,1
4,231.0,2
MRI,110.0,7
MRI,91.0,8
2,401.0,8
