OT,surgery_duration,schedule_day,simulation_day
2,47,0,0
5,150,0,0
7,130,0,0
6,128,0,0
5,199,0,0
6,147,0,0
7,17,0,0
3,118,0,0
10,990,0,0
7,76,0,0
7,144,1,1
7,65,0,0
3,124,1,1
3,20,1,1
MRI,389,1,1
5,72,1,1
2,92,1,1
5,3,1,1
2,115,1,1
7,95,2,2
8,202,2,2
5,97,2,2
5,76,2,2
3,21,2,2
3,57,2,2
MRI,418,1,1
9,136,2,2
7,46,2,2
7,15,3,3
10,839,1,1
7,74,2,2
3,66,3,3
2,56,3,3
7,268,2,2
5,43,3,3
9,131,2,2
7,156,1,1
4,2701,2,2
5,1175,2,2
1,73,0,0
10,1384,2,2
4,101,4,4
MRI,692,4,4
1,117,1,1
4,66,4,4
5,118,4,4
10,175,0,0
6,591,4,4
5,96,3,3
1,91,3,3
3,52,4,4
3,140,2,2
MRI,289,7,7
6,290,7,7
5,32,7,7
MRI,547,7,7
5,37,7,7
7,362,4,4
5,9,8,8
3,39,8,8
1,106,8,8
6,58,7,7
3,1508,4,4
5,41,8,8
2,130,8,8
5,668,7,7
5,29,8,8
MRI,189,8,8
3,68,8,8
5,70,1,1
5,119,9,9
7,68,9,9
5,86,9,9
6,90,9,9
MRI,102,8,8
4,118,9,9
1,111,7,7
6,139,9,9
9,449,9,9
1,136,10,10
7,76,9,9
9,152,7,7
5,110,10,10
7,71,9,9
5,5,10,10
9,162,9,9
3,56,11,11
3,15,11,11
4,2863,9,9
7,56,11,11
2,47,10,10
3,197,10,10
3,75,11,11
10,516,11,11
2,45,7,7
8,224,11,11
MRI,240,11,11
MRI,194,11,11
1,48,11,11
10,2807,9,9
8,2410,4,4
1,97,9,9
9,172,14,14
7,82,14,14
5,80,14,14
5,42,14,14
1,64,14,14
7,62,14,14
6,51,14,14
9,123,14,14
5,55,15,15
2,75,14,14
10,5,15,15
MRI,559,15,15
5,44,15,15
2,28,15,15
5,26,16,16
4,65,16,16
4,69,16,16
4,63,16,16
4,20,16,16
7,98,16,16
MRI,243,15,15
9,94,16,16
4,85,16,16
5,1283,16,16
2,49,15,15
2,85,17,17
6,55,16,16
1,62,15,15
5,45,17,17
7,64,17,17
6,202,16,16
4,83,18,18
1,113,16,16
5,108,18,18
4,80,18,18
MRI,214,18,18
9,163,16,16
MRI,347,18,18
5,144,18,18
3,212,7,7
3,3346,18,18
6,516,18,18
2,24,21,21
9,61,21,21
6,114,21,21
MRI,280,21,21
MRI,277,21,21
5,168,11,11
5,37,21,21
10,333,14,14
10,87,22,22
2,17,22,22
2,23,22,22
4,37,22,22
9,104,21,21
5,159,11,11
MRI,539,22,22
1,102,21,21
3,24,22,22
4,10,22,22
4,72,22,22
7,36,23,23
4,58,23,23
3,51,22,22
5,130,23,23
4,90,23,23
4,19,23,23
5,127,23,23
4,41,23,23
1,103,22,22
4,12,23,23
6,99,23,23
9,239,23,23
1,58,23,23
10,125,23,23
8,226,23,23
5,107,24,24
6,172,23,23
1,104,24,24
7,45,23,23
4,529,24,24
2,73,24,24
5,48,24,24
5,68,24,24
3,63,24,24
6,134,24,24
MRI,318,25,25
4,84,25,25
1,75,17,17
4,42,25,25
7,107,25,25
4,36,25,25
MRI,597,25,25
4,106,25,25
1,67,25,25
3,3732,25,25
8,2416,0,0
3,94,21,21
7,64,0,28
6,202,0,28
5,117,0,28
3,91,0,28
2,50,0,28
7,112,0,28
6,86,0,28
2,59,1,29
5,11,1,29
2,53,1,29
3,38,1,29
MRI,193,1,29
5,220,0,28
5,36,1,29
