schedule_day,simulation_day,ICK2_3_capacity,ICK2_3_claimed_quantity,ICK1_4_capacity,ICK1_4_claimed_quantity,KCZ_capacity,KCZ_claimed_quantity,KTC_capacity,KTC_claimed_quantity,MCKG_capacity,MCKG_claimed_quantity,SK4SP4_capacity,SK4SP4_claimed_quantity,KCN_capacity,KCN_claimed_quantity,Daycare_capacity,Daycare_claimed_quantity
8,8,40,0,45,0,100,9,45,2,35,8,40,2,50,8,90,3
8,8,40,0,45,0,100,9,45,2,35,9,40,2,50,9,90,3
8,8,40,0,45,0,100,9,45,2,35,10,40,2,50,10,90,2
8,8,40,0,45,0,100,9,45,2,35,10,40,2,50,9,50,2
8,8,40,0,45,0,100,9,45,2,35,10,40,2,50,7,50,2
8,8,40,0,45,0,100,9,45,2,35,9,40,2,45,7,50,1
8,8,40,0,45,0,95,9,45,2,35,8,34,2,45,7,50,1
8,8,40,0,45,0,95,9,45,2,35,8,34,2,45,7,0,1
8,8,40,0,45,0,95,9,45,2,35,8,34,2,45,7,0,1
8,8,40,0,45,0,95,8,45,2,35,8,34,2,45,7,0,1
8,8,40,0,45,0,95,7,45,2,35,8,34,2,45,7,0,1
8,8,40,0,45,0,95,5,45,2,35,7,34,2,45,7,0,1
8,8,40,0,45,0,90,5,40,2,30,7,34,2,45,7,0,1
8,8,40,0,45,0,90,5,40,2,30,7,34,2,45,7,0,1
9,9,40,0,45,0,90,5,40,2,30,7,34,2,75,7,0,1
9,9,40,0,45,0,90,5,40,2,30,7,34,2,75,7,0,1
9,9,40,0,45,0,90,5,40,2,30,7,34,2,75,7,0,1
9,9,40,0,45,0,90,5,40,2,30,7,34,2,75,7,0,1
9,9,40,0,45,0,90,5,40,2,30,7,34,2,75,7,0,1
9,9,40,0,45,0,90,5,40,2,30,7,34,2,75,7,0,1
9,9,40,0,45,0,95,5,45,2,35,7,34,2,105,7,80,1
9,9,40,0,45,0,100,8,45,3,35,4,40,3,105,6,80,1
9,9,40,0,45,0,100,10,45,3,35,4,40,3,105,6,80,2
9,9,40,0,45,0,100,12,45,4,35,4,40,3,105,7,90,2
9,9,40,0,45,0,100,12,45,5,35,4,40,3,105,8,90,3
9,9,40,0,45,0,100,13,45,5,35,4,40,3,105,10,90,3
9,9,40,0,45,0,100,14,45,5,35,2,40,3,105,10,90,3
9,9,40,0,45,0,100,14,45,5,35,2,40,3,105,10,50,3
9,9,40,0,45,0,100,13,45,4,35,2,40,3,105,9,50,2
9,9,40,0,45,0,100,11,45,4,35,2,40,3,80,9,50,2
9,9,40,0,45,0,95,11,45,4,35,2,34,3,80,7,50,1
9,9,40,0,45,0,95,11,45,3,35,2,34,3,80,7,0,1
9,9,40,0,45,0,95,11,45,3,35,2,34,3,80,6,0,1
9,9,40,0,45,0,95,11,45,3,35,2,34,3,80,6,0,1
9,9,40,0,45,0,95,10,45,3,35,2,34,3,80,5,0,0
9,9,40,0,45,0,95,10,45,3,35,2,34,3,80,5,0,0
9,9,40,0,45,0,90,9,40,3,30,2,34,3,80,5,0,0
9,9,40,0,45,0,90,9,40,3,30,2,34,3,75,5,0,0
10,10,40,0,45,0,90,9,40,3,30,2,34,3,75,5,0,0
10,10,40,0,45,0,90,9,40,3,30,2,34,3,75,5,0,0
10,10,40,0,45,0,90,9,40,3,30,2,34,3,75,5,0,0
10,10,40,0,45,0,90,9,40,3,30,2,34,3,75,5,0,0
10,10,40,0,45,0,90,9,40,3,30,2,34,3,75,5,0,0
10,10,40,0,45,0,90,9,40,3,30,2,34,3,75,5,0,0
10,10,40,0,45,0,95,9,45,3,35,2,34,3,85,5,80,0
10,10,40,0,45,0,100,14,45,4,35,2,40,3,85,6,80,0
10,10,40,0,45,0,100,14,45,4,35,2,40,3,85,6,80,0
10,10,40,0,45,0,100,16,45,4,35,2,40,3,85,8,90,0
10,10,40,0,45,0,100,17,45,4,35,2,40,3,85,8,90,0
10,10,40,0,45,0,100,17,45,4,35,2,40,3,85,10,90,0
10,10,40,0,45,0,100,17,45,3,35,2,40,3,85,10,90,0
10,10,40,0,45,0,100,16,45,3,35,2,40,3,85,9,50,0
10,10,40,0,45,0,100,15,45,3,35,2,40,3,85,8,50,0
