OT,surgery_duration,schedule_day,simulation_day
5,313,0,0
9,765,0,0
5,684,0,0
7,1074,0,0
1,56,0,0
6,431,0,0
MRI,41,1,1
7,68,1,1
7,55,1,1
MRI,36,1,1
7,84,1,1
3,23,1,1
MRI,41,1,1
7,53,1,1
2,210,1,1
2,217,1,1
8,911,1,1
MRI,34,1,1
5,69,1,1
9,63,2,2
7,94,2,2
4,89,2,2
2,63,0,0
MRI,46,1,1
8,942,2,2
2,71,1,1
MRI,33,1,1
3,324,2,2
3,69,2,2
4,242,2,2
5,1400,2,2
7,424,2,2
2,40,3,3
4,60,2,2
6,130,3,3
6,118,3,3
1,31,1,1
3,35,1,1
4,59,3,3
5,792,3,3
5,54,3,3
4,216,3,3
9,65,0,0
8,646,0,0
MRI,42,4,4
10,236,1,1
MRI,60,4,4
MRI,49,4,4
5,705,4,4
3,122,4,4
3,230,4,4
MRI,40,4,4
1,49,3,3
6,83,4,4
4,1327,4,4
1,104,4,4
8,668,4,4
10,164,4,4
9,105,2,2
10,421,2,2
1,97,2,2
8,202,3,3
6,481,7,7
7,78,4,4
MRI,103,7,7
10,69,7,7
2,66,7,7
5,180,1,1
7,632,3,3
MRI,43,8,8
7,35,8,8
MRI,42,8,8
2,154,8,8
10,85,3,3
MRI,70,7,7
8,167,8,8
3,624,8,8
2,86,8,8
MRI,29,8,8
8,75,8,8
10,115,7,7
MRI,75,7,7
7,55,9,9
10,1787,8,8
7,52,9,9
MRI,61,8,8
1,83,7,7
MRI,38,8,8
MRI,55,7,7
6,80,9,9
6,502,9,9
4,256,9,9
10,221,9,9
8,1060,9,9
7,48,9,9
9,64,9,9
10,146,7,7
MRI,91,8,8
6,324,10,10
2,94,10,10
10,92,10,10
1,70,8,8
7,1037,10,10
7,40,9,9
6,85,10,10
4,1138,10,10
3,293,7,7
MRI,142,4,4
MRI,59,11,11
MRI,41,7,7
3,130,11,11
MRI,49,11,11
MRI,28,11,11
4,70,11,11
3,48,11,11
MRI,46,11,11
10,136,10,10
MRI,85,11,11
10,132,10,10
4,140,11,11
MRI,45,7,7
5,7065,7,7
3,123,3,3
9,91,9,9
8,769,11,11
1,97,9,9
1,87,10,10
MRI,69,11,11
MRI,67,4,4
10,151,0,0
3,219,0,0
7,30,14,14
10,108,14,14
10,192,11,11
5,594,14,14
10,60,14,14
6,534,14,14
7,739,14,14
8,512,7,7
MRI,43,15,15
3,47,15,15
MRI,74,15,15
MRI,51,15,15
7,68,15,15
MRI,49,15,15
3,21,15,15
5,214,15,15
2,100,15,15
MRI,33,15,15
5,381,15,15
7,43,15,15
10,107,14,14
10,97,15,15
8,1259,15,15
10,244,15,15
MRI,54,15,15
7,58,16,16
6,131,16,16
7,197,11,11
4,73,16,16
9,1090,14,14
4,141,16,16
3,212,14,14
4,83,16,16
8,42,16,16
7,31,15,15
6,355,16,16
1,87,14,14
6,211,11,11
8,78,16,16
7,58,17,17
7,35,17,17
1,87,11,11
6,127,17,17
4,36,9,9
4,61,17,17
5,2189,16,16
7,101,17,17
7,72,15,15
9,1883,16,16
10,335,16,16
6,124,17,17
8,425,10,10
2,52,14,14
3,196,11,11
7,69,18,18
MRI,57,18,18
9,1418,7,7
MRI,40,18,18
6,201,16,16
MRI,68,18,18
MRI,96,18,18
MRI,49,18,18
1,72,16,16
3,278,18,18
4,1015,18,18
5,893,18,18
3,54,18,18
7,64,9,9
8,166,18,18
4,59,16,16
3,68,18,18
6,540,18,18
7,54,17,17
MRI,61,18,18
1,625,18,18
5,28,21,21
MRI,59,21,21
MRI,105,21,21
1,108,17,17
MRI,46,21,21
10,5774,17,17
5,963,21,21
7,761,16,16
MRI,16,21,21
6,1510,21,21
MRI,66,21,21
5,247,22,22
8,367,14,14
4,46,22,22
7,75,22,22
10,276,21,21
8,461,22,22
7,48,22,22
7,32,22,22
2,236,22,22
4,39,22,22
5,134,22,22
4,36,22,22
MRI,65,22,22
5,105,22,22
MRI,133,22,22
9,75,23,23
MRI,50,21,21
2,108,22,22
7,43,23,23
1,97,22,22
9,851,23,23
6,176,23,23
4,1438,23,23
7,76,22,22
10,3033,22,22
7,117,24,24
6,134,23,23
3,1046,22,22
1,57,21,21
7,702,4,4
7,621,24,24
1,90,23,23
5,71,23,23
5,910,23,23
MRI,31,25,25
7,445,18,18
MRI,36,25,25
MRI,70,25,25
3,66,25,25
MRI,155,25,25
7,69,25,25
MRI,20,25,25
7,68,25,25
8,588,17,17
10,58,25,25
4,885,25,25
3,220,25,25
1,72,15,15
5,946,25,25
8,100,25,25
7,44,25,25
6,2573,24,24
8,101,23,23
10,107,25,25
3,132,25,25
5,1359,24,24
1,63,24,24
4,201,24,24
MRI,73,25,25
3,222,23,23
1,62,0,28
2,65,24,24
2,51,0,28
5,521,0,28
6,356,0,28
7,728,0,28
9,93,21,21
8,107,25,25
8,481,21,21
7,51,22,22
7,42,1,29
MRI,43,1,29
7,54,1,29
MRI,46,1,29
7,94,1,29
1,824,25,25
MRI,47,1,29
9,81,0,28
2,145,1,29
7,72,1,29
1,47,1,29
2,65,1,29
MRI,53,1,29
MRI,64,1,29
2,149,1,29
5,48,1,29
4,143,2,30
5,727,2,30
4,62,2,30
5,318,1,29
3,30,1,29
7,362,2,30
7,63,2,30
5,53,3,31
2,72,3,31
3,354,2,30
8,1575,2,30
4,176,3,31
6,120,3,31
MRI,70,1,29
4,149,3,31
6,135,3,31
8,1558,1,29
MRI,57,4,32
MRI,46,4,32
MRI,31,4,32
MRI,44,4,32
10,354,3,31
6,31,4,32
3,123,2,30
7,1320,3,31
8,633,4,32
9,932,21,21
MRI,62,4,32
4,815,4,32
3,67,4,32
MRI,106,4,32
5,1201,4,32
5,892,3,31
4,110,17,17
8,392,24,24
10,418,0,28
9,1123,0,28
3,233,4,32
1,72,2,30
10,247,1,29
9,781,2,2
2,51,17,17
7,434,23,23
1,54,3,31
7,191,25,25
9,1460,2,30
10,113,2,30
4,332,2,30
MRI,34,7,35
MRI,29,7,35
MRI,35,7,35
MRI,57,7,35
MRI,127,7,35
